region,population_type,gender,age,count
Atauro,Rural,Total,33,131
Atauro,Rural,Total,34,138
Atauro,Rural,Total,35,126
Atauro,Rural,Total,36,141
Atauro,Rural,Total,37,153
Atauro,Rural,Total,38,142
Atauro,Rural,Total,39,120
Atauro,Rural,Total,40,112
Atauro,Rural,Total,41,101
Atauro,Rural,Total,42,124
Atauro,Rural,Total,43,114
Atauro,Rural,Total,44,101
Atauro,Rural,Total,45,83
Atauro,Rural,Total,46,126
Atauro,Rural,Total,47,105
Atauro,Rural,Total,48,87
Atauro,Rural,Total,49,70
Atauro,Rural,Total,50,75
Atauro,Rural,Total,51,67
Atauro,Rural,Total,52,108
Atauro,Rural,Total,53,109
Atauro,Rural,Total,54,85
Atauro,Rural,Total,55,57
Atauro,Rural,Total,56,63
Atauro,Rural,Total,57,71
Atauro,Rural,Total,58,77
Atauro,Rural,Total,59,65
Atauro,Rural,Total,60,74
Atauro,Rural,Total,61,79
Atauro,Rural,Total,62,75
Atauro,Rural,Total,63,59
Atauro,Rural,Total,64,47
Atauro,Rural,Total,65,55
Atauro,Rural,Total,66,42
Atauro,Rural,Total,67,48
Atauro,Rural,Total,68,28
Atauro,Rural,Total,69,24
Atauro,Rural,Total,70,26
Atauro,Rural,Total,71,23
Atauro,Rural,Total,72,46
Atauro,Rural,Total,73,30
Atauro,Rural,Total,74,52
Atauro,Rural,Total,75,20
Atauro,Rural,Total,76,20
Atauro,Rural,Total,77,28
Atauro,Rural,Total,78,28
Atauro,Rural,Total,79,20
Atauro,Rural,Total,80,31
Atauro,Rural,Total,81,10
Atauro,Rural,Total,82,19
Atauro,Rural,Total,83,11
Atauro,Rural,Total,84,21
Atauro,Rural,Total,85,59
Atauro,Urban,Male,0,0
Atauro,Urban,Male,1,0
Atauro,Urban,Male,2,0
Atauro,Urban,Male,3,0
Atauro,Urban,Male,4,0
Atauro,Urban,Male,5,0
Atauro,Urban,Male,6,0
Atauro,Urban,Male,7,0
Atauro,Urban,Male,8,0
Atauro,Urban,Male,9,0
Atauro,Urban,Male,10,0
Atauro,Urban,Male,11,0
Atauro,Urban,Male,12,0
Atauro,Urban,Male,13,0
Atauro,Urban,Male,14,0
Atauro,Urban,Male,15,0
Atauro,Urban,Male,16,0
Atauro,Urban,Male,17,0
Atauro,Urban,Male,18,0
Atauro,Urban,Male,19,0
Atauro,Urban,Male,20,0
Atauro,Urban,Male,21,0
Atauro,Urban,Male,22,0
Atauro,Urban,Male,23,0
Atauro,Urban,Male,24,0
Atauro,Urban,Male,25,0
Atauro,Urban,Male,26,0
Atauro,Urban,Male,27,0
Atauro,Urban,Male,28,0
Atauro,Urban,Male,29,0
Atauro,Urban,Male,30,0
Atauro,Urban,Male,31,0
Atauro,Urban,Male,32,0
Atauro,Urban,Male,33,0
Atauro,Urban,Male,34,0
Atauro,Urban,Male,35,0
Atauro,Urban,Male,36,0
Atauro,Urban,Male,37,0
Atauro,Urban,Male,38,0
Atauro,Urban,Male,39,0
Atauro,Urban,Male,40,0
Atauro,Urban,Male,41,0
Atauro,Urban,Male,42,0
Atauro,Urban,Male,43,0
Atauro,Urban,Male,44,0
Atauro,Urban,Male,45,0
Atauro,Urban,Male,46,0
Atauro,Urban,Male,47,0
Atauro,Urban,Male,48,0
Atauro,Urban,Male,49,0
Atauro,Urban,Male,50,0
Atauro,Urban,Male,51,0
Atauro,Urban,Male,52,0
Atauro,Urban,Male,53,0
Atauro,Urban,Male,54,0
Atauro,Urban,Male,55,0
Atauro,Urban,Male,56,0
Atauro,Urban,Male,57,0
Atauro,Urban,Male,58,0
Atauro,Urban,Male,59,0
Atauro,Urban,Male,60,0
Atauro,Urban,Male,61,0
Atauro,Urban,Male,62,0
Atauro,Urban,Male,63,0
Atauro,Urban,Male,64,0
Atauro,Urban,Male,65,0
Atauro,Urban,Male,66,0
Atauro,Urban,Male,67,0
Atauro,Urban,Male,68,0
Atauro,Urban,Male,69,0
Atauro,Urban,Male,70,0
Atauro,Urban,Male,71,0
Atauro,Urban,Male,72,0
Atauro,Urban,Male,73,0
Atauro,Urban,Male,74,0
Atauro,Urban,Male,75,0
Atauro,Urban,Male,76,0
Atauro,Urban,Male,77,0
Atauro,Urban,Male,78,0
Atauro,Urban,Male,79,0
Atauro,Urban,Male,80,0
Atauro,Urban,Male,81,0
Atauro,Urban,Male,82,0
Atauro,Urban,Male,83,0
Atauro,Urban,Male,84,0
Atauro,Urban,Male,85,0
Atauro,Rural,Male,0,115
Atauro,Rural,Male,1,125
Atauro,Rural,Male,2,115
Atauro,Rural,Male,3,102
Atauro,Rural,Male,4,112
Atauro,Rural,Male,5,114
Atauro,Rural,Male,6,104
Atauro,Rural,Male,7,117
Atauro,Rural,Male,8,102
Atauro,Rural,Male,9,117
Atauro,Rural,Male,10,116
Atauro,Rural,Male,11,118
Atauro,Rural,Male,12,122
Atauro,Rural,Male,13,149
Atauro,Rural,Male,14,109
Atauro,Rural,Male,15,136
Atauro,Rural,Male,16,121
Atauro,Rural,Male,17,121
Atauro,Rural,Male,18,120
Atauro,Rural,Male,19,102
Atauro,Rural,Male,20,98
Atauro,Rural,Male,21,98
Atauro,Rural,Male,22,89
Atauro,Rural,Male,23,68
Atauro,Rural,Male,24,60
Atauro,Rural,Male,25,71
Atauro,Rural,Male,26,70
Atauro,Rural,Male,27,81
Atauro,Rural,Male,28,70
Atauro,Rural,Male,29,69
Atauro,Rural,Male,30,88
Atauro,Rural,Male,31,55
Atauro,Rural,Male,32,63
Atauro,Rural,Male,33,66
Atauro,Rural,Male,34,75
Atauro,Rural,Male,35,62
Atauro,Rural,Male,36,65
Atauro,Rural,Male,37,74
Atauro,Rural,Male,38,76
Atauro,Rural,Male,39,61
Atauro,Rural,Male,40,61
Atauro,Rural,Male,41,46
Atauro,Rural,Male,42,75
Atauro,Rural,Male,43,55
Atauro,Rural,Male,44,45
Atauro,Rural,Male,45,40
Atauro,Rural,Male,46,70
Atauro,Rural,Male,47,60
Atauro,Rural,Male,48,39
Atauro,Rural,Male,49,43
Atauro,Rural,Male,50,35
Atauro,Rural,Male,51,37
Atauro,Rural,Male,52,54
Atauro,Rural,Male,53,58
Atauro,Rural,Male,54,42
Atauro,Rural,Male,55,29
Atauro,Rural,Male,56,30
Atauro,Rural,Male,57,39
Atauro,Rural,Male,58,29
Atauro,Rural,Male,59,26
Atauro,Rural,Male,60,48
Atauro,Rural,Male,61,42
Atauro,Rural,Male,62,33
Atauro,Rural,Male,63,31
Atauro,Rural,Male,64,27
Atauro,Rural,Male,65,26
Atauro,Rural,Male,66,19
Atauro,Rural,Male,67,24
Atauro,Rural,Male,68,15
Atauro,Rural,Male,69,13
Atauro,Rural,Male,70,17
Atauro,Rural,Male,71,10
Atauro,Rural,Male,72,25
Atauro,Rural,Male,73,13
Atauro,Rural,Male,74,24
Atauro,Rural,Male,75,9
Atauro,Rural,Male,76,8
Atauro,Rural,Male,77,14
Atauro,Rural,Male,78,11
Atauro,Rural,Male,79,10
Atauro,Rural,Male,80,8
Atauro,Rural,Male,81,6
Atauro,Rural,Male,82,7
Atauro,Rural,Male,83,
Atauro,Rural,Male,84,9
Atauro,Rural,Male,85,14
Atauro,Urban,Female,0,0
Atauro,Urban,Female,1,0
Atauro,Urban,Female,2,0
Atauro,Urban,Female,3,0
Atauro,Urban,Female,4,0
Atauro,Urban,Female,5,0
Atauro,Urban,Female,6,0
Atauro,Urban,Female,7,0
Atauro,Urban,Female,8,0
Atauro,Urban,Female,9,0
Atauro,Urban,Female,10,0
Atauro,Urban,Female,11,0
Atauro,Urban,Female,12,0
Atauro,Urban,Female,13,0
Atauro,Urban,Female,14,0
Atauro,Urban,Female,15,0
Atauro,Urban,Female,16,0
Atauro,Urban,Female,17,0
Atauro,Urban,Female,18,0
Atauro,Urban,Female,19,0
Atauro,Urban,Female,20,0
Atauro,Urban,Female,21,0
Atauro,Urban,Female,22,0
Atauro,Urban,Female,23,0
Atauro,Urban,Female,24,0
Atauro,Urban,Female,25,0
Atauro,Urban,Female,26,0
Atauro,Urban,Female,27,0
Atauro,Urban,Female,28,0
Atauro,Urban,Female,29,0
Atauro,Urban,Female,30,0
Atauro,Urban,Female,31,0
Atauro,Urban,Female,32,0
Atauro,Urban,Female,33,0
Atauro,Urban,Female,34,0
Atauro,Urban,Female,35,0
Atauro,Urban,Female,36,0
Atauro,Urban,Female,37,0
Atauro,Urban,Female,38,0
Atauro,Urban,Female,39,0
Atauro,Urban,Female,40,0
Atauro,Urban,Female,41,0
Atauro,Urban,Female,42,0
Atauro,Urban,Female,43,0
Atauro,Urban,Female,44,0
Atauro,Urban,Female,45,0
Atauro,Urban,Female,46,0
Atauro,Urban,Female,47,0
Atauro,Urban,Female,48,0
Atauro,Urban,Female,49,0
Atauro,Urban,Female,50,0
Atauro,Urban,Female,51,0
Atauro,Urban,Female,52,0
Atauro,Urban,Female,53,0
Atauro,Urban,Female,54,0
Atauro,Urban,Female,55,0
Atauro,Urban,Female,56,0
Atauro,Urban,Female,57,0
Atauro,Urban,Female,58,0
Atauro,Urban,Female,59,0
Atauro,Urban,Female,60,0
Atauro,Urban,Female,61,0
Atauro,Urban,Female,62,0
Atauro,Urban,Female,63,0
Atauro,Urban,Female,64,0
Atauro,Urban,Female,65,0
Atauro,Urban,Female,66,0
Atauro,Urban,Female,67,0
Atauro,Urban,Female,68,0
Atauro,Urban,Female,69,0
Atauro,Urban,Female,70,0
Atauro,Urban,Female,71,0
Atauro,Urban,Female,72,0
Atauro,Urban,Female,73,0
Atauro,Urban,Female,74,0
Atauro,Urban,Female,75,0
Atauro,Urban,Female,76,0
Atauro,Urban,Female,77,0
Atauro,Urban,Female,78,0
Atauro,Urban,Female,79,0
Atauro,Urban,Female,80,0
Atauro,Urban,Female,81,0
Atauro,Urban,Female,82,0
Atauro,Urban,Female,83,0
Atauro,Urban,Female,84,0
Atauro,Urban,Female,85,0
Atauro,Rural,Female,0,114
Atauro,Rural,Female,1,89
Atauro,Rural,Female,2,115
Atauro,Rural,Female,3,123
Atauro,Rural,Female,4,122
Atauro,Rural,Female,5,107
Atauro,Rural,Female,6,130
Atauro,Rural,Female,7,113
Atauro,Rural,Female,8,101
Atauro,Rural,Female,9,107
Atauro,Rural,Female,10,108
Atauro,Rural,Female,11,102
Atauro,Rural,Female,12,104
Atauro,Rural,Female,13,105
Atauro,Rural,Female,14,103
Atauro,Rural,Female,15,133
Atauro,Rural,Female,16,101
Atauro,Rural,Female,17,108
Atauro,Rural,Female,18,108
Atauro,Rural,Female,19,99
Atauro,Rural,Female,20,92
Atauro,Rural,Female,21,93
Atauro,Rural,Female,22,78
Atauro,Rural,Female,23,76
Atauro,Rural,Female,24,71
Atauro,Rural,Female,25,81
Atauro,Rural,Female,26,97
Atauro,Rural,Female,27,85
Atauro,Rural,Female,28,88
Atauro,Rural,Female,29,84
Atauro,Rural,Female,30,61
Atauro,Rural,Female,31,67
Atauro,Rural,Female,32,87
Atauro,Rural,Female,33,65
Atauro,Rural,Female,34,63
Atauro,Rural,Female,35,64
Atauro,Rural,Female,36,76
Atauro,Rural,Female,37,79
Atauro,Rural,Female,38,66
Atauro,Rural,Female,39,59
Atauro,Rural,Female,40,51
Atauro,Rural,Female,41,55
Atauro,Rural,Female,42,49
Atauro,Rural,Female,43,59
Atauro,Rural,Female,44,56
Atauro,Rural,Female,45,43
Atauro,Rural,Female,46,56
Atauro,Rural,Female,47,45
Atauro,Rural,Female,48,48
Atauro,Rural,Female,49,27
Atauro,Rural,Female,50,40
Atauro,Rural,Female,51,30
Atauro,Rural,Female,52,54
Atauro,Rural,Female,53,51
Atauro,Rural,Female,54,43
Atauro,Rural,Female,55,28
Atauro,Rural,Female,56,33
Atauro,Rural,Female,57,32
Atauro,Rural,Female,58,48
Atauro,Rural,Female,59,39
Atauro,Rural,Female,60,26
Atauro,Rural,Female,61,37
Atauro,Rural,Female,62,42
Atauro,Rural,Female,63,28
Atauro,Rural,Female,64,20
Atauro,Rural,Female,65,29
Atauro,Rural,Female,66,23
Atauro,Rural,Female,67,24
Atauro,Rural,Female,68,13
Atauro,Rural,Female,69,11
Atauro,Rural,Female,70,9
Atauro,Rural,Female,71,13
Atauro,Rural,Female,72,21
Atauro,Rural,Female,73,17
Atauro,Rural,Female,74,28
Atauro,Rural,Female,75,11
Atauro,Rural,Female,76,12
Atauro,Rural,Female,77,14
Atauro,Rural,Female,78,17
Atauro,Rural,Female,79,10
Atauro,Rural,Female,80,23
Atauro,Rural,Female,81,4
Atauro,Rural,Female,82,12
Atauro,Rural,Female,83,9
Atauro,Rural,Female,84,12
Atauro,Rural,Female,85,45
Baucau,Urban,Total,0,365
Baucau,Urban,Total,1,371
Baucau,Urban,Total,2,480
Baucau,Urban,Total,3,507
Baucau,Urban,Total,4,492
Baucau,Urban,Total,5,467
Baucau,Urban,Total,6,479
Baucau,Urban,Total,7,493
Baucau,Urban,Total,8,494
Baucau,Urban,Total,9,458
Baucau,Urban,Total,10,461
Baucau,Urban,Total,11,449
Baucau,Urban,Total,12,474
Baucau,Urban,Total,13,423
Baucau,Urban,Total,14,458
Baucau,Urban,Total,15,498
Baucau,Urban,Total,16,544
Baucau,Urban,Total,17,540
Baucau,Urban,Total,18,449
Baucau,Urban,Total,19,433
Baucau,Urban,Total,20,360
Baucau,Urban,Total,21,329
Baucau,Urban,Total,22,317
Baucau,Urban,Total,23,310
Baucau,Urban,Total,24,313
Baucau,Urban,Total,25,291
Baucau,Urban,Total,26,304
Baucau,Urban,Total,27,270
Baucau,Urban,Total,28,278
Baucau,Urban,Total,29,283
Baucau,Urban,Total,30,268
Baucau,Urban,Total,31,254
Baucau,Urban,Total,32,221
Baucau,Urban,Total,33,257
Baucau,Urban,Total,34,255
Baucau,Urban,Total,35,270
Baucau,Urban,Total,36,233
Baucau,Urban,Total,37,252
Baucau,Urban,Total,38,226
Baucau,Urban,Total,39,228
Baucau,Urban,Total,40,205
Baucau,Urban,Total,41,163
Baucau,Urban,Total,42,154
Baucau,Urban,Total,43,134
Baucau,Urban,Total,44,148
Baucau,Urban,Total,45,172
Baucau,Urban,Total,46,173
Baucau,Urban,Total,47,242
Baucau,Urban,Total,48,215
Baucau,Urban,Total,49,191
Baucau,Urban,Total,50,176
Baucau,Urban,Total,51,146
Baucau,Urban,Total,52,165
Baucau,Urban,Total,53,145
Baucau,Urban,Total,54,122
Baucau,Urban,Total,55,102
Baucau,Urban,Total,56,102
Baucau,Urban,Total,57,114
Baucau,Urban,Total,58,111
Baucau,Urban,Total,59,96
Baucau,Urban,Total,60,90
Baucau,Urban,Total,61,92
Baucau,Urban,Total,62,82
Baucau,Urban,Total,63,86
Baucau,Urban,Total,64,66
Baucau,Urban,Total,65,58
Baucau,Urban,Total,66,55
Baucau,Urban,Total,67,49
Baucau,Urban,Total,68,63
Baucau,Urban,Total,69,48
Baucau,Urban,Total,70,45
Baucau,Urban,Total,71,34
Baucau,Urban,Total,72,46
Baucau,Urban,Total,73,48
Baucau,Urban,Total,74,34
Baucau,Urban,Total,75,37
Baucau,Urban,Total,76,41
Baucau,Urban,Total,77,32
Baucau,Urban,Total,78,23
Baucau,Urban,Total,79,22
Baucau,Urban,Total,80,26
Baucau,Urban,Total,81,15
Baucau,Urban,Total,82,20
Baucau,Urban,Total,83,11
Baucau,Urban,Total,84,14
Baucau,Urban,Total,85,51
Baucau,Rural,Total,0,2561
Baucau,Rural,Total,1,2482
Baucau,Rural,Total,2,2925
Baucau,Rural,Total,3,2920
Baucau,Rural,Total,4,2892
Baucau,Rural,Total,5,2778
Baucau,Rural,Total,6,2876
Baucau,Rural,Total,7,2843
Baucau,Rural,Total,8,2695
Baucau,Rural,Total,9,2616
Baucau,Rural,Total,10,2623
Baucau,Rural,Total,11,2413
Baucau,Rural,Total,12,2836
Baucau,Rural,Total,13,2594
Baucau,Rural,Total,14,2761
Baucau,Rural,Total,15,2797
Baucau,Rural,Total,16,2931
Baucau,Rural,Total,17,2688
Baucau,Rural,Total,18,2606
Baucau,Rural,Total,19,2427
Baucau,Rural,Total,20,2023
Baucau,Rural,Total,21,1962
Baucau,Rural,Total,22,1954
Baucau,Rural,Total,23,2027
Baucau,Rural,Total,24,1832
Baucau,Rural,Total,25,1793
Baucau,Rural,Total,26,1809
Baucau,Rural,Total,27,1747
Baucau,Rural,Total,28,1646
Baucau,Rural,Total,29,1624
Baucau,Rural,Total,30,1565
Baucau,Rural,Total,31,1404
Baucau,Rural,Total,32,1441
Baucau,Rural,Total,33,1288
Baucau,Rural,Total,34,1309
Baucau,Rural,Total,35,1242
Baucau,Rural,Total,36,1138
Baucau,Rural,Total,37,1100
Baucau,Rural,Total,38,1106
Baucau,Rural,Total,39,1073
Baucau,Rural,Total,40,832
Baucau,Rural,Total,41,762
Baucau,Rural,Total,42,604
Baucau,Rural,Total,43,509
Baucau,Rural,Total,44,560
Baucau,Rural,Total,45,691
Baucau,Rural,Total,46,901
Baucau,Rural,Total,47,1165
Baucau,Rural,Total,48,1109
Baucau,Rural,Total,49,966
Baucau,Rural,Total,50,1028
Baucau,Rural,Total,51,796
Baucau,Rural,Total,52,1116
Baucau,Rural,Total,53,999
Baucau,Rural,Total,54,930
Baucau,Rural,Total,55,804
Baucau,Rural,Total,56,878
Baucau,Rural,Total,57,937
Baucau,Rural,Total,58,826
Baucau,Rural,Total,59,815
Baucau,Rural,Total,60,813
Baucau,Rural,Total,61,706
Baucau,Rural,Total,62,924
Baucau,Rural,Total,63,641
Baucau,Rural,Total,64,562
Baucau,Rural,Total,65,569
Baucau,Rural,Total,66,523
Baucau,Rural,Total,67,615
Baucau,Rural,Total,68,590
Baucau,Rural,Total,69,547
Baucau,Rural,Total,70,587
Baucau,Rural,Total,71,433
Baucau,Rural,Total,72,756
Baucau,Rural,Total,73,421
Baucau,Rural,Total,74,527
Baucau,Rural,Total,75,489
Baucau,Rural,Total,76,442
Baucau,Rural,Total,77,468
Baucau,Rural,Total,78,313
Baucau,Rural,Total,79,336
Baucau,Rural,Total,80,360
Baucau,Rural,Total,81,250
Baucau,Rural,Total,82,351
Baucau,Rural,Total,83,134
Baucau,Rural,Total,84,114
Baucau,Rural,Total,85,714
Baucau,Urban,Male,0,191
Baucau,Urban,Male,1,189
Baucau,Urban,Male,2,232
Baucau,Urban,Male,3,268
Baucau,Urban,Male,4,234
Baucau,Urban,Male,5,236
Baucau,Urban,Male,6,247
Baucau,Urban,Male,7,264
Baucau,Urban,Male,8,254
Baucau,Urban,Male,9,253
Baucau,Urban,Male,10,223
Baucau,Urban,Male,11,244
Baucau,Urban,Male,12,231
Baucau,Urban,Male,13,215
Baucau,Urban,Male,14,227
Baucau,Urban,Male,15,260
Baucau,Urban,Male,16,283
Baucau,Urban,Male,17,251
Baucau,Urban,Male,18,221
Baucau,Urban,Male,19,243
Baucau,Urban,Male,20,185
Baucau,Urban,Male,21,160
